YEAR,MONTH,CUT-OFF,SKU,Description,Tran Date,Post Date,Sell UOM,QTY,PACK,KG,PC,Concession Rate (%),Gross Sales Amt  (Incl of VAT),Concession Amt  (Excl of VAT),Input VAT,Concession Amt (Incl of VAT),AREA,CHAIN,BANNER,STORE CODE,BRANCH,SKU CATEGORY,SKU PER BRAND,GENERALIZED SKU,MOTHER SKU,Sales Category,SKU Department,PLACEMENT,PLACEMENT REMARKS,,,,,
2024,JUN,JUN 1 TO 30,21859,TGM - PORK BACON SLICE - KILO,6/4/2024,6/4/2024,KG,0.86000,0.00000,0.86000,0.00000,88,420.54000,370.08000,0.00000,370.08000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM BACON SLICE,BACON SLICE,BELLY,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21866,TGM - PORK ADOBO CUT - KILO,6/4/2024,6/4/2024,KG,3.07000,0.00000,3.07000,0.00000,88,1049.89000,923.90000,0.00000,923.90000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM ADOBO CUT,ADOBO CUT,ADOBO CUT,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21872,TGM - GROUND ROUND - KILO,6/4/2024,6/4/2024,KG,3.86000,0.00000,3.86000,0.00000,88,1574.67000,1385.71000,0.00000,1385.71000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,BEEF,TGM GROUND ROUND,GROUND ROUND,GROUND ROUND,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21873,TGM - BEEF SIRLOIN - KILO,6/4/2024,6/4/2024,KG,0.44000,0.00000,0.44000,0.00000,88,268.20000,236.02000,0.00000,236.02000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,BEEF,TGM BEEF SIRLOIN,BEEF SIRLOIN,BEEF SIRLOIN,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21875,TGM - BEEF SHANK - KILO,6/4/2024,6/4/2024,KG,1.55000,0.00000,1.55000,0.00000,88,753.07000,662.70000,0.00000,662.70000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,BEEF,TGM BEEF SHANK,BEEF SHANK,BEEF SHANK,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21825,TGM - GROUND BEEF - KILO,6/5/2024,6/5/2024,KG,0.26000,0.00000,0.26000,0.00000,88,91.55000,80.56000,0.00000,80.56000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,BEEF,TGM REGULAR GROUND BEEF,REGULAR GROUND BEEF,GROUND BEEF,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21826,TGM - PORKCHOP SOBI - KILO,6/5/2024,6/5/2024,KG,2.17000,0.00000,2.17000,0.00000,88,816.76000,718.75000,0.00000,718.75000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM PORKCHOP SOBI,PORKCHOP SOBI,PORKCHOP,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21832,TGM - PORK BELLY SOBI - KILO,6/5/2024,6/5/2024,KG,2.05000,0.00000,2.05000,0.00000,88,938.66000,826.02000,0.00000,826.02000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM BELLY SOBI/BELLY SLICED,BELLY SOBI/BELLY SLICED,BELLY,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21838,TGM - PORK MENUDO CUT - KILO,6/5/2024,6/5/2024,KG,0.94000,0.00000,0.94000,0.00000,88,345.02000,303.62000,0.00000,303.62000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM PORK MENUDO CUT,PORK MENUDO CUT,MENUDO CUT,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21839,TGM - PATA SLICED - KILO,6/5/2024,6/5/2024,KG,1.50000,0.00000,1.50000,0.00000,88,478.50000,421.08000,0.00000,421.08000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM PATA SLICED,PATA SLICED,PATA SLICED,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21841,TGM - LEAN GROUND PORK - KILO,6/5/2024,6/5/2024,KG,4.19000,0.00000,4.19000,0.00000,88,1396.79000,1229.18000,0.00000,1229.18000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM LEAN GROUND PORK,LEAN GROUND PORK,LEAN GROUND PORK,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21851,TGM - PORK LIVER - KILO,6/5/2024,6/5/2024,KG,0.43000,0.00000,0.43000,0.00000,88,98.47000,86.65000,0.00000,86.65000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM PORK LIVER,PORK LIVER,PORK LIVER,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21855,TGM - PORK TENDERLOIN - KILO,6/5/2024,6/5/2024,KG,0.24000,0.00000,0.24000,0.00000,88,110.16000,96.94000,0.00000,96.94000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM PORK TENDERLOIN,PORK TENDERLOIN,PORK TENDERLOIN,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21859,TGM - PORK BACON SLICE - KILO,6/5/2024,6/5/2024,KG,0.45000,0.00000,0.45000,0.00000,88,217.61000,191.50000,0.00000,191.50000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM BACON SLICE,BACON SLICE,BELLY,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21866,TGM - PORK ADOBO CUT - KILO,6/5/2024,6/5/2024,KG,1.56000,0.00000,1.56000,0.00000,88,542.70000,477.58000,0.00000,477.58000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM ADOBO CUT,ADOBO CUT,ADOBO CUT,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21871,TGM - BEEF CUBES - KILO,6/5/2024,6/5/2024,KG,1.01000,0.00000,1.01000,0.00000,88,524.19000,461.29000,0.00000,461.29000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,BEEF,TGM BEEF CUBES,BEEF CUBES,BEEF CUBES,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21872,TGM - GROUND ROUND - KILO,6/5/2024,6/5/2024,KG,1.29000,0.00000,1.29000,0.00000,88,527.61000,464.30000,0.00000,464.30000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,BEEF,TGM GROUND ROUND,GROUND ROUND,GROUND ROUND,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21875,TGM - BEEF SHANK - KILO,6/5/2024,6/5/2024,KG,0.83000,0.00000,0.83000,0.00000,88,383.26000,337.27000,0.00000,337.27000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,BEEF,TGM BEEF SHANK,BEEF SHANK,BEEF SHANK,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21890,TGM - BEEF MECHADO - KILO,6/5/2024,6/5/2024,KG,0.50000,0.00000,0.50000,0.00000,88,254.50000,223.96000,0.00000,223.96000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,BEEF,TGM BEEF MECHADO CUT,BEEF MECHADO CUT,BEEF MECHADO CUT,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21901,TGM - OX TRIPE - KILO,6/5/2024,6/5/2024,KG,2.05000,0.00000,2.05000,0.00000,88,694.95000,611.56000,0.00000,611.56000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,BEEF,TGM BEEF TRIPE,BEEF TRIPE,BEEF TRIPE,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21825,TGM - GROUND BEEF - KILO,6/6/2024,6/6/2024,KG,0.79000,0.00000,0.79000,0.00000,88,281.82000,248.00000,0.00000,248.00000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,BEEF,TGM REGULAR GROUND BEEF,REGULAR GROUND BEEF,GROUND BEEF,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21826,TGM - PORKCHOP SOBI - KILO,6/6/2024,6/6/2024,KG,2.01000,0.00000,2.01000,0.00000,88,759.90000,668.71000,0.00000,668.71000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM PORKCHOP SOBI,PORKCHOP SOBI,PORKCHOP,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21832,TGM - PORK BELLY SOBI - KILO,6/6/2024,6/6/2024,KG,0.95000,0.00000,0.95000,0.00000,88,433.76000,381.71000,0.00000,381.71000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM BELLY SOBI/BELLY SLICED,BELLY SOBI/BELLY SLICED,BELLY,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21837,TGM - PORK SINIGANG CUT - KILO,6/6/2024,6/6/2024,KG,0.90000,0.00000,0.90000,0.00000,88,258.66000,227.62000,0.00000,227.62000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM PORK SINIGANG CUT,PORK SINIGANG CUT,PORK SINIGANG CUT,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21838,TGM - PORK MENUDO CUT - KILO,6/6/2024,6/6/2024,KG,2.58000,0.00000,2.58000,0.00000,88,952.02000,837.78000,0.00000,837.78000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM PORK MENUDO CUT,PORK MENUDO CUT,MENUDO CUT,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21841,TGM - LEAN GROUND PORK - KILO,6/6/2024,6/6/2024,KG,6.63000,0.00000,6.63000,0.00000,88,2216.00000,1950.08000,0.00000,1950.08000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM LEAN GROUND PORK,LEAN GROUND PORK,LEAN GROUND PORK,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21846,TGM - PORK RIB SHOULDER - KILO,6/6/2024,6/6/2024,KG,0.62000,0.00000,0.62000,0.00000,88,239.24000,210.53000,0.00000,210.53000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM RIB SHOULDER,RIB SHOULDER,RIB SHOULDER,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21855,TGM - PORK TENDERLOIN - KILO,6/6/2024,6/6/2024,KG,1.08000,0.00000,1.08000,0.00000,88,495.72000,436.23000,0.00000,436.23000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM PORK TENDERLOIN,PORK TENDERLOIN,PORK TENDERLOIN,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21866,TGM - PORK ADOBO CUT - KILO,6/6/2024,6/6/2024,KG,1.32000,0.00000,1.32000,0.00000,88,457.20000,402.34000,0.00000,402.34000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM ADOBO CUT,ADOBO CUT,ADOBO CUT,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21875,TGM - BEEF SHANK - KILO,6/6/2024,6/6/2024,KG,1.60000,0.00000,1.60000,0.00000,88,779.96000,686.36000,0.00000,686.36000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,BEEF,TGM BEEF SHANK,BEEF SHANK,BEEF SHANK,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21826,TGM - PORKCHOP SOBI - KILO,6/7/2024,6/7/2024,KG,0.53000,0.00000,0.53000,0.00000,88,189.03000,166.35000,0.00000,166.35000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM PORKCHOP SOBI,PORKCHOP SOBI,PORKCHOP,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21832,TGM - PORK BELLY SOBI - KILO,6/7/2024,6/7/2024,KG,6.22000,0.00000,6.22000,0.00000,88,2848.11000,2506.34000,0.00000,2506.34000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM BELLY SOBI/BELLY SLICED,BELLY SOBI/BELLY SLICED,BELLY,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21837,TGM - PORK SINIGANG CUT - KILO,6/7/2024,6/7/2024,KG,0.27000,0.00000,0.27000,0.00000,88,76.59000,67.40000,0.00000,67.40000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM PORK SINIGANG CUT,PORK SINIGANG CUT,PORK SINIGANG CUT,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21838,TGM - PORK MENUDO CUT - KILO,6/7/2024,6/7/2024,KG,1.07000,0.00000,1.07000,0.00000,88,391.15000,344.21000,0.00000,344.21000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM PORK MENUDO CUT,PORK MENUDO CUT,MENUDO CUT,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21839,TGM - PATA SLICED - KILO,6/7/2024,6/7/2024,KG,1.56000,0.00000,1.56000,0.00000,88,497.64000,437.92000,0.00000,437.92000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM PATA SLICED,PATA SLICED,PATA SLICED,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21841,TGM - LEAN GROUND PORK - KILO,6/7/2024,6/7/2024,KG,4.80000,0.00000,4.80000,0.00000,88,1615.09000,1421.28000,0.00000,1421.28000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM LEAN GROUND PORK,LEAN GROUND PORK,LEAN GROUND PORK,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21845,TGM - PORK CUBES - KILO,6/7/2024,6/7/2024,KG,1.02000,0.00000,1.02000,0.00000,88,365.46000,321.60000,0.00000,321.60000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM PORK CUBES,PORK CUBES,PORK CUBES,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21851,TGM - PORK LIVER - KILO,6/7/2024,6/7/2024,KG,0.56000,0.00000,0.56000,0.00000,88,128.24000,112.85000,0.00000,112.85000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM PORK LIVER,PORK LIVER,PORK LIVER,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21859,TGM - PORK BACON SLICE - KILO,6/7/2024,6/7/2024,KG,0.52000,0.00000,0.52000,0.00000,88,251.84000,221.62000,0.00000,221.62000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM BACON SLICE,BACON SLICE,BELLY,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21872,TGM - GROUND ROUND - KILO,6/7/2024,6/7/2024,KG,1.53000,0.00000,1.53000,0.00000,88,621.69000,547.09000,0.00000,547.09000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,BEEF,TGM GROUND ROUND,GROUND ROUND,GROUND ROUND,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21826,TGM - PORKCHOP SOBI - KILO,6/8/2024,6/8/2024,KG,4.32000,0.00000,4.32000,0.00000,88,1615.41000,1421.56000,0.00000,1421.56000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM PORKCHOP SOBI,PORKCHOP SOBI,PORKCHOP,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21832,TGM - PORK BELLY SOBI - KILO,6/8/2024,6/8/2024,KG,2.60000,0.00000,2.60000,0.00000,88,1154.73000,1016.16000,0.00000,1016.16000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM BELLY SOBI/BELLY SLICED,BELLY SOBI/BELLY SLICED,BELLY,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21833,TGM - PORK PIGUE SOBI - KILO,6/8/2024,6/8/2024,KG,3.30000,0.00000,3.30000,0.00000,88,1184.70000,1042.54000,0.00000,1042.54000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM PIGUE SOBI,PIGUE SOBI,PIGUE,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21837,TGM - PORK SINIGANG CUT - KILO,6/8/2024,6/8/2024,KG,1.10000,0.00000,1.10000,0.00000,88,317.90000,279.75000,0.00000,279.75000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM PORK SINIGANG CUT,PORK SINIGANG CUT,PORK SINIGANG CUT,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21838,TGM - PORK MENUDO CUT - KILO,6/8/2024,6/8/2024,KG,0.57000,0.00000,0.57000,0.00000,88,208.49000,183.47000,0.00000,183.47000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM PORK MENUDO CUT,PORK MENUDO CUT,MENUDO CUT,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21839,TGM - PATA SLICED - KILO,6/8/2024,6/8/2024,KG,2.38000,0.00000,2.38000,0.00000,88,756.04000,665.32000,0.00000,665.32000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM PATA SLICED,PATA SLICED,PATA SLICED,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21841,TGM - LEAN GROUND PORK - KILO,6/8/2024,6/8/2024,KG,7.04000,0.00000,7.04000,0.00000,88,2376.42000,2091.25000,0.00000,2091.25000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM LEAN GROUND PORK,LEAN GROUND PORK,LEAN GROUND PORK,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21859,TGM - PORK BACON SLICE - KILO,6/8/2024,6/8/2024,KG,2.20000,0.00000,2.20000,0.00000,88,1070.93000,942.42000,0.00000,942.42000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM BACON SLICE,BACON SLICE,BELLY,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21866,TGM - PORK ADOBO CUT - KILO,6/8/2024,6/8/2024,KG,1.68000,0.00000,1.68000,0.00000,88,584.58000,514.43000,0.00000,514.43000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM ADOBO CUT,ADOBO CUT,ADOBO CUT,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21872,TGM - GROUND ROUND - KILO,6/8/2024,6/8/2024,KG,0.50000,0.00000,0.50000,0.00000,88,202.46000,178.16000,0.00000,178.16000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,BEEF,TGM GROUND ROUND,GROUND ROUND,GROUND ROUND,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21875,TGM - BEEF SHANK - KILO,6/8/2024,6/8/2024,KG,0.83000,0.00000,0.83000,0.00000,88,403.43000,355.02000,0.00000,355.02000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,BEEF,TGM BEEF SHANK,BEEF SHANK,BEEF SHANK,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21826,TGM - PORKCHOP SOBI - KILO,6/9/2024,6/9/2024,KG,1.52000,0.00000,1.52000,0.00000,88,574.19000,505.29000,0.00000,505.29000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM PORKCHOP SOBI,PORKCHOP SOBI,PORKCHOP,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21832,TGM - PORK BELLY SOBI - KILO,6/9/2024,6/9/2024,KG,1.35000,0.00000,1.35000,0.00000,88,617.36000,543.28000,0.00000,543.28000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM BELLY SOBI/BELLY SLICED,BELLY SOBI/BELLY SLICED,BELLY,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21837,TGM - PORK SINIGANG CUT - KILO,6/9/2024,6/9/2024,KG,2.87000,0.00000,2.87000,0.00000,88,829.43000,729.90000,0.00000,729.90000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM PORK SINIGANG CUT,PORK SINIGANG CUT,PORK SINIGANG CUT,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21838,TGM - PORK MENUDO CUT - KILO,6/9/2024,6/9/2024,KG,0.56000,0.00000,0.56000,0.00000,88,204.80000,180.22000,0.00000,180.22000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM PORK MENUDO CUT,PORK MENUDO CUT,MENUDO CUT,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21839,TGM - PATA SLICED - KILO,6/9/2024,6/9/2024,KG,0.65000,0.00000,0.65000,0.00000,88,205.76000,181.07000,0.00000,181.07000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM PATA SLICED,PATA SLICED,PATA SLICED,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21839,TGM - PATA SLICED - KILO,6/9/2024,6/11/2024,KG,1.01000,0.00000,1.01000,0.00000,88,322.19000,283.53000,0.00000,283.53000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM PATA SLICED,PATA SLICED,PATA SLICED,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21841,TGM - LEAN GROUND PORK - KILO,6/9/2024,6/9/2024,KG,4.33000,0.00000,4.33000,0.00000,88,1436.46000,1264.08000,0.00000,1264.08000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM LEAN GROUND PORK,LEAN GROUND PORK,LEAN GROUND PORK,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21843,TGM - PORK STEAK - KILO,6/9/2024,6/9/2024,KG,0.59000,0.00000,0.59000,0.00000,88,229.51000,201.97000,0.00000,201.97000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM PORK STEAK,PORK STEAK,PORK STEAK,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21851,TGM - PORK LIVER - KILO,6/9/2024,6/9/2024,KG,1.07000,0.00000,1.07000,0.00000,88,243.89000,214.62000,0.00000,214.62000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM PORK LIVER,PORK LIVER,PORK LIVER,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21859,TGM - PORK BACON SLICE - KILO,6/9/2024,6/9/2024,KG,0.55000,0.00000,0.55000,0.00000,88,266.51000,234.53000,0.00000,234.53000,SOUTH,METRO RETAIL,METRO GAISANO,2004,METRO LEGAZPI,PORK,TGM BACON SLICE,BACON SLICE,BELLY,RETAIL,MEAT,TGM SHOWCASE,OK,Albay,Bicol,PORK,SHOWCASE,TGM
